Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
34,20402642,4998,12,0,0,2,12,1,3,4,0,14,14,3,13,0,204
35,19502612,5011,12,0,0,2,11,1,3,3,0,13,17,3,12,0,195
36,18902728,4983,12,0,0,1,12,1,3,3,0,15,13,3,17,0,189
37,18902728,5024,12,0,0,1,12,1,3,3,0,15,13,3,17,0,189
38,18902728,5027,12,0,0,1,12,1,3,3,0,15,13,3,17,0,189
39,18702808,4820,12,0,0,1,12,1,3,5,0,14,13,3,18,0,187
40,18702548,5184,12,0,0,1,12,1,3,4,0,14,14,2,13,0,187
41,1.840281E+07,5113,12,0,0,1,12,1,3,4,0,15,15,3,15,0,184
42,18002534,4896,12,0,0,1,12,1,3,4,0,11,15,2,14,0,180
43,17002778,5018,12,0,0,1,12,1,3,5,0,14,13,2,18,0,170
44,16802726,5063,12,0,0,3,12,1,3,4,0,15,14,3,13,0,168
45,16802726,4854,12,0,0,3,12,1,3,4,0,15,14,3,13,0,168
46,16602768,5107,12,0,0,1,12,1,3,5,0,13,16,3,15,0,166
47,16402547,4986,12,0,0,0,12,1,3,3,0,14,14,2,15,0,164
48,16302679,4896,12,0,0,1,12,1,3,4,0,15,15,2,14,0,163
49,1.600265E+07,5047,12,0,0,2,12,1,3,4,0,12,15,3,14,0,160
50,15802638,4987,12,0,0,1,12,1,3,4,0,14,16,3,12,0,158
51,15602639,4921,12,0,0,1,12,1,3,4,0,14,14,3,14,0,156
52,15102697,5003,12,0,0,1,12,1,3,4,0,15,14,2,15,0,151
53,14502676,4959,12,0,0,1,12,1,3,4,0,15,16,3,12,0,145
54,14502654,4975,12,0,0,1,12,1,3,4,0,14,15,3,13,0,145
55,14502654,4870,12,0,0,1,12,1,3,4,0,14,15,3,13,0,145
56,14202723,4774,12,0,0,1,12,1,3,4,0,14,15,2,16,0,142
57,13902616,4867,12,0,0,0,12,1,3,4,0,14,14,3,14,0,139
58,13902616,4963,12,0,0,0,12,1,3,4,0,14,14,3,14,0,139
59,13902616,4738,12,0,0,0,12,1,3,4,0,14,14,3,14,0,139
60,13502724,4952,12,0,0,1,12,1,3,3,0,15,16,3,14,0,135
61,12902574,4973,12,0,0,1,12,1,3,4,0,14,13,2,14,0,129
62,12902574,4721,12,0,0,1,12,1,3,4,0,14,13,2,14,0,129
63,12902574,4933,12,0,0,1,12,1,3,4,0,14,13,2,14,0,129
64,12402644,4891,12,0,0,2,12,1,3,4,0,13,15,3,13,0,124
65,1.230261E+07,4742,12,0,0,1,12,1,3,4,0,14,14,2,14,0,123
66,12102642,4908,12,0,0,1,12,1,3,4,0,14,14,3,14,0,121
67,12102642,5095,12,0,0,1,12,1,3,4,0,14,14,3,14,0,121
68,12102642,4731,12,0,0,1,12,1,3,4,0,14,14,3,14,0,121
69,11202536,4925,12,0,0,1,12,1,3,4,0,13,13,3,13,0,112
70,11202536,4936,12,0,0,1,12,1,3,4,0,13,13,3,13,0,112
71,11202536,4716,12,0,0,1,12,1,3,4,0,13,13,3,13,0,112
72,10802696,4915,12,0,0,2,12,1,3,4,0,14,12,3,16,0,108
73,10802696,4959,12,0,0,2,12,1,3,4,0,14,12,3,16,0,108
74,10802696,4775,12,0,0,2,12,1,3,4,0,14,12,3,16,0,108
75,10702689,4940,12,0,0,1,12,1,3,4,0,15,11,3,17,0,107
76,10502612,4878,12,0,0,1,12,1,3,4,0,14,13,3,14,0,105
77,9802589,4789,12,0,0,1,12,1,3,3,0,14,14,3,14,0,98
78,9802589,4895,12,0,0,1,12,1,3,3,0,14,14,3,14,0,98
79,9802589,4928,12,0,0,1,12,1,3,3,0,14,14,3,14,0,98
80,9402659,4881,12,0,0,1,12,1,3,4,0,14,11,3,17,0,94
81,9402659,5069,12,0,0,1,12,1,3,4,0,14,11,3,17,0,94
82,9402600,4896,12,0,0,1,12,1,3,3,0,14,14,2,15,0,94
83,9102529,4979,12,0,0,0,12,1,3,4,0,14,14,2,13,0,91
84,9102529,4959,12,0,0,0,12,1,3,4,0,14,14,2,13,0,91
85,8602643,4974,12,0,0,1,12,1,3,4,0,13,12,3,17,0,86
86,8602643,4981,12,0,0,1,12,1,3,4,0,13,12,3,17,0,86
87,8602643,4971,12,0,0,1,12,1,3,4,0,13,12,3,17,0,86
88,8602633,4930,12,0,0,0,12,1,3,3,0,15,14,3,15,0,86
89,8602633,5022,12,0,0,0,12,1,3,3,0,15,14,3,15,0,86
90,8402737,5139,12,0,0,1,12,1,3,4,0,15,14,3,16,0,84
91,8102641,4986,12,0,0,0,12,1,3,4,0,15,12,2,17,0,81
92,7902565.5,5193,12,0,0,0,12,1,3,3,0,14,12,2,17,0,79
93,7702620.5,5275,12,0,0,0,12,1,3,4,0,14,12,3,17,0,77
94,7702620.5,5861,12,0,0,0,12,1,3,4,0,14,12,3,17,0,77
95,7702620.5,5272,12,0,0,0,12,1,3,4,0,14,12,3,17,0,77
96,7702620.5,5187,12,0,0,0,12,1,3,4,0,14,12,3,17,0,77
97,7302642,5111,12,0,0,0,12,1,3,4,0,14,13,3,16,0,73
98,7302642,5445,12,0,0,0,12,1,3,4,0,14,13,3,16,0,73
99,7302642,4967,12,0,0,0,12,1,3,4,0,14,13,3,16,0,73
100,6802631.5,4985,12,0,0,1,12,1,3,4,0,14,13,2,16,0,68
101,6802631.5,4973,12,0,0,1,12,1,3,4,0,14,13,2,16,0,68
102,6802631.5,4893,12,0,0,1,12,1,3,4,0,14,13,2,16,0,68
103,6702574,4931,12,0,0,0,12,1,3,4,0,14,11,2,18,0,67
104,6602577.5,4898,12,0,0,0,12,1,3,4,0,14,13,2,16,0,66
105,6602577.5,4927,12,0,0,0,12,1,3,4,0,14,13,2,16,0,66
106,6602577.5,5032,12,0,0,0,12,1,3,4,0,14,13,2,16,0,66
107,6502689.5,5003,12,0,0,0,12,1,3,4,0,14,11,2,20,0,65
108,6502689.5,4917,12,0,0,0,12,1,3,4,0,14,11,2,20,0,65
109,6502689.5,4928,12,0,0,0,12,1,3,4,0,14,11,2,20,0,65
110,6402608,4947,12,0,0,0,12,1,3,4,0,14,13,3,15,0,64
111,6302701.5,4982,12,0,0,0,12,1,3,5,0,14,12,3,18,0,63
112,6302598,4941,12,0,0,0,12,1,3,4,0,14,13,3,15,0,63
113,6302598,5008,12,0,0,0,12,1,3,4,0,14,13,3,15,0,63
114,5902598,4891,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
115,5902598,4963,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
116,5902598,4904,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
117,5902598,4970,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
118,5902582,4957,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
119,5902582,4992,12,0,0,0,12,1,3,4,0,14,12,2,17,0,59
120,5702637,5066,12,0,0,0,12,1,3,4,0,14,12,2,18,0,57
121,5602599,4990,12,0,0,0,12,1,3,4,0,14,12,2,17,0,56
122,5602599,4910,12,0,0,0,12,1,3,4,0,14,12,2,17,0,56
123,5602583.5,4923,12,0,0,0,12,1,3,4,0,14,12,2,17,0,56
124,5502625.5,4898,12,0,0,0,12,1,3,5,0,14,12,2,17,0,55
125,5502625.5,4958,12,0,0,0,12,1,3,5,0,14,12,2,17,0,55
126,5402584.5,5012,12,0,0,0,12,1,3,4,0,14,12,2,17,0,54
127,5402584.5,4918,12,0,0,0,12,1,3,4,0,14,12,2,17,0,54
128,5402560.5,4977,12,0,0,0,12,1,3,4,0,14,13,2,16,0,54
129,5102556,5115,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
130,5102556,5393,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
131,5102556,5197,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
132,5102556,5065,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
133,5102556,6076,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
134,5102556,5123,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
135,5102556,5003,12,0,0,0,12,1,3,4,0,14,13,2,15,0,51
136,5102501,5302,12,0,0,0,12,1,3,4,0,13,12,2,16,0,51
137,5002584.5,5271,12,0,0,0,12,1,3,4,0,14,13,2,16,0,50
138,5002584.5,5226,12,0,0,0,12,1,3,4,0,14,13,2,16,0,50
139,5002584.5,5402,12,0,0,0,12,1,3,4,0,14,13,2,16,0,50
140,5002584.5,5105,12,0,0,0,12,1,3,4,0,14,13,2,16,0,50
141,4802535.5,4996,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
142,4802535.5,5090,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
143,4802535.5,5151,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
144,4802535.5,5069,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
145,4802535.5,5129,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
146,4802535.5,5057,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
147,4802535.5,5352,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
148,4802533,5423,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
149,4802533,5316,12,0,0,0,12,1,3,4,0,14,13,2,15,0,48
150,4602496,5562,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
151,4602496,5234,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
152,4602496,5050,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
153,4602496,5019,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
154,4602496,5193,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
155,4602496,5030,12,0,0,0,12,1,3,4,0,13,13,2,15,0,46
156,4102587.25,5096,12,0,0,1,12,1,3,4,0,14,13,2,15,0,41
157,4102587.25,5104,12,0,0,1,12,1,3,4,0,14,13,2,15,0,41
158,4102587.25,5140,12,0,0,1,12,1,3,4,0,14,13,2,15,0,41
159,4102587.25,5314,12,0,0,1,12,1,3,4,0,14,13,2,15,0,41
160,4102587.25,5166,12,0,0,1,12,1,3,4,0,14,13,2,15,0,41
161,4102545.75,5102,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
162,4102545.75,5028,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
163,4102545.75,5022,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
164,4102545.75,5052,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
165,4102545.75,5067,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
166,4102545.75,4979,12,0,0,0,12,1,3,4,0,14,13,2,15,0,41
167,3702552,4868,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
168,3702552,5580,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
169,3702552,5619,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
170,3702552,5450,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
171,3702552,5351,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
172,3702552,5146,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
173,3702552,5203,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
174,3702552,5113,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
175,3702552,5155,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
176,3702552,5281,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
177,3702552,5305,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
178,3702552,5272,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
179,3702552,5371,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
180,3702550,5153,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
181,3702550,5266,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
182,3702550,5142,12,0,0,0,12,1,3,4,0,14,13,2,15,0,37
183,3702510.75,5305,12,0,0,0,12,1,3,4,0,13,12,2,16,0,37
184,3702510.75,5233,12,0,0,0,12,1,3,4,0,13,12,2,16,0,37
185,3502543.75,5196,12,0,0,0,12,1,3,4,0,14,13,2,15,0,35
186,3502543.75,5196,12,0,0,0,12,1,3,4,0,14,13,2,15,0,35
187,3502543.75,5242,12,0,0,0,12,1,3,4,0,14,13,2,15,0,35
188,3502543.75,5098,12,0,0,0,12,1,3,4,0,14,13,2,15,0,35
189,3502543.75,5137,12,0,0,0,12,1,3,4,0,14,13,2,15,0,35
190,3402560.25,4981,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
191,3402560.25,5404,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
192,3402560.25,5166,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
193,3402560.25,5232,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
194,3402560.25,5131,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
195,3402560.25,5176,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
196,3402560.25,5040,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
197,3402560.25,4958,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
198,3402554,4994,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
199,3402554,4921,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
200,3402554,5046,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
201,3402554,4717,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
202,3402554,4806,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
203,3402554,5125,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
204,3402554,5100,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
205,3402554,5207,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
206,3402554,5179,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
207,3402554,5201,12,0,0,0,12,1,3,4,0,14,13,2,15,0,34
208,3302553.25,5284,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
209,3302553.25,5287,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
210,3302553.25,5184,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
211,3302553.25,5186,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
212,3302553.25,5199,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
213,3302553.25,5091,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
214,3302553.25,5097,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
215,3302553.25,5248,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
216,3302553.25,5202,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
217,3302553.25,5198,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
218,3302553.25,5101,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
219,3302553.25,5279,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
220,3302553.25,5647,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
221,3302553.25,5247,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
222,3302553.25,5319,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
223,3302553.25,5118,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
224,3302553.25,4979,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
225,3302553.25,5069,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
226,3302553.25,5059,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
227,3302553.25,5021,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
228,3302553.25,5072,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
229,3302553.25,5055,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
230,3302553.25,5054,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
231,3302553.25,5095,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
232,3302553.25,5100,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
233,3302553.25,5111,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
234,3302553.25,5139,12,0,0,0,12,1,3,4,0,14,13,2,15,0,33
235,3202499.75,5239,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
236,3202499.75,5047,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
237,3202499.75,4981,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
238,3202499.75,5209,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
239,3202499.75,5251,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
240,3202499.75,5007,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
241,3202499.75,5042,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
242,3202499.75,4937,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
243,3202499.75,5214,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
244,3202499.75,5132,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
245,3202499.75,4994,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
246,3202499.75,4999,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
247,3202499.75,4970,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
248,3202499.75,5163,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
249,3202499.75,5300,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
250,3202499.75,5048,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
251,3202499.75,5025,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
252,3202499.75,4888,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
253,3202499.75,4907,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
254,3202499.75,4983,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
255,3202499.75,4942,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
256,3202499.75,4965,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
257,3202499.75,4925,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
258,3202499.75,4907,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
259,3202499.75,5175,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
260,3202499.75,5241,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
261,3202499.75,5259,12,0,0,0,12,1,3,4,0,13,13,2,15,0,32
262,3102508.75,5175,12,0,0,0,12,1,3,4,0,13,13,2,15,0,31
263,3102508.75,5349,12,0,0,0,12,1,3,4,0,13,13,2,15,0,31
264,3102508.75,4942,12,0,0,0,12,1,3,4,0,13,13,2,15,0,31
265,3102508.75,5048,12,0,0,0,12,1,3,4,0,13,13,2,15,0,31
266,3102508.75,4946,12,0,0,0,12,1,3,4,0,13,13,2,15,0,31
267,2902494,4995,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
268,2902494,4940,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
269,2902494,5063,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
270,2902494,5036,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
271,2902494,5215,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
272,2902494,5100,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
273,2902494,4980,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
274,2902494,5378,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
275,2902494,5401,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
276,2902494,5012,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
277,2902494,5000,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
278,2902494,5122,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
279,2902494,4960,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
280,2902494,5040,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
281,2902494,5027,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
282,2902494,4910,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
283,2902494,4912,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
284,2902494,4935,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
285,2902494,4982,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
286,2902494,5163,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
287,2902494,5257,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
288,2902494,5131,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
289,2902494,4977,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
290,2902494,4979,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
291,2902494,5352,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
292,2902494,4972,12,0,0,0,12,1,3,4,0,13,13,2,15,0,29
293,2802504.25,4963,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
294,2802504.25,4915,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
295,2802504.25,4856,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
296,2802504.25,4881,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
297,2802504.25,4940,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
298,2802504.25,4862,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
299,2802504.25,4920,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
300,2802504.25,4939,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
301,2802504.25,4934,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
302,2802504.25,4936,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
303,2802504.25,4895,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
304,2802504.25,4868,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
305,2802504.25,4923,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
306,2802504.25,4911,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
307,2802504.25,4926,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
308,2802504.25,4965,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
309,2802504.25,5050,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
310,2802504.25,5131,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
311,2802504.25,4873,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
312,2802504.25,4944,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
313,2802504.25,4930,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
314,2802504.25,4966,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
315,2802504.25,4988,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
316,2802504.25,4830,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
317,2802504.25,4813,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
318,2802504.25,5099,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
319,2802504.25,5343,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
320,2802504.25,4800,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
321,2802504.25,4684,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
322,2802504.25,4661,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
323,2802504.25,4595,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
324,2802496,4713,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
325,2802496,4971,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
326,2802496,4667,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
327,2802496,4788,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
328,2802496,4971,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
329,2802496,5250,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
330,2802496,5001,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
331,2802496,4909,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
332,2802496,5080,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
333,2802496,4932,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
334,2802496,4995,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
335,2802496,5105,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
336,2802496,4914,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
337,2802496,4727,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
338,2802496,4912,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
339,2802496,4902,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
340,2802496,4993,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
341,2802496,5184,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
342,2802496,5006,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
343,2802496,4814,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
344,2802496,4823,12,0,0,0,12,1,3,4,0,13,13,2,15,0,28
