Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
2,40902708,5036,12,0,0,1,12,1,3,4,0,14,14,3,16,0,409
3,3.900278E+07,5264,12,0,0,1,12,1,3,5,0,14,16,2,15,0,390
4,37702748,5068,12,0,0,1,12,1,3,4,0,14,12,3,19,0,377
5,35602692,5437,12,0,0,1,11,1,3,4,0,13,13,3,19,0,356
