Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
65,28502838,4492,12,0,0,1,11,1,3,4,0,12,15,2,22,0,285
66,28402834,4441,12,0,0,1,11,1,3,4,0,12,14,2,23,0,284
67,28302792,4412,12,0,0,1,11,1,3,4,0,12,13,2,23,0,283
68,28202794,4384,12,0,0,1,11,1,3,4,0,12,13,2,23,0,282
69,27702802,4372,12,0,0,1,11,1,3,4,0,13,12,2,23,0,277
70,27702802,4471,12,0,0,1,11,1,3,4,0,13,12,2,23,0,277
71,27602794,4696,12,0,0,1,11,1,3,4,0,13,13,2,22,0,276
72,27502794,4610,12,0,0,1,11,1,3,4,0,13,13,2,22,0,275
73,27302796,4488,12,0,0,1,11,1,3,4,0,13,14,2,21,0,273
74,27202794,4387,12,0,0,1,11,1,3,4,0,13,13,2,22,0,272
75,27102754,4441,12,0,0,1,11,1,3,3,0,13,13,2,22,0,271
76,27102752,4419,12,0,0,1,11,1,3,3,0,13,13,2,22,0,271
77,27002794,4400,12,0,0,1,11,1,3,4,0,13,13,2,22,0,270
78,27002794,4417,12,0,0,1,11,1,3,4,0,13,13,2,22,0,270
79,26902746,4396,12,0,0,1,11,1,3,3,0,13,13,2,22,0,269
80,2.680275E+07,4578,12,0,0,1,11,1,3,3,0,13,13,2,22,0,268
81,26802706,4405,12,0,0,1,11,1,3,3,0,12,13,2,22,0,268
82,26702754,4403,12,0,0,1,11,1,3,3,0,13,13,2,22,0,267
83,2.670275E+07,4386,12,0,0,1,11,1,3,3,0,13,13,2,22,0,267
84,26502796,4411,12,0,0,1,11,1,3,4,0,13,13,2,22,0,265
85,26502752,4432,12,0,0,1,11,1,3,3,0,13,13,2,22,0,265
86,26502752,4375,12,0,0,1,11,1,3,3,0,13,13,2,22,0,265
87,26402754,4409,12,0,0,1,11,1,3,3,0,13,13,2,22,0,264
88,26402752,4424,12,0,0,1,11,1,3,3,0,13,13,2,22,0,264
89,2.630275E+07,4405,12,0,0,1,11,1,3,3,0,13,13,2,22,0,263
90,2.630275E+07,4424,12,0,0,1,11,1,3,3,0,13,13,2,22,0,263
91,2.630271E+07,4418,12,0,0,1,11,1,3,2,0,13,13,2,22,0,263
92,26202748,4433,12,0,0,1,11,1,3,3,0,13,13,2,22,0,262
93,26202746,4439,12,0,0,1,11,1,3,3,0,13,13,2,22,0,262
94,26202746,4449,12,0,0,1,11,1,3,3,0,13,13,2,22,0,262
95,26102744,4500,12,0,0,1,11,1,3,3,0,13,13,2,22,0,261
96,26002746,4454,12,0,0,1,11,1,3,3,0,13,13,2,22,0,260
97,26002744,4387,12,0,0,1,11,1,3,3,0,13,13,2,22,0,260
98,25902746,4404,12,0,0,1,11,1,3,3,0,13,13,2,22,0,259
99,25902746,4505,12,0,0,1,11,1,3,3,0,13,13,2,22,0,259
100,25802748,4421,12,0,0,1,11,1,3,3,0,13,13,2,22,0,258
101,25802738,929126,12,0,0,1,11,1,3,3,0,13,13,2,22,0,258
102,25702748,4865,12,0,0,1,11,1,3,3,0,13,13,2,22,0,257
103,25702736,5104,12,0,0,1,11,1,3,3,0,13,13,2,22,0,257
104,25602742,4882,12,0,0,1,11,1,3,3,0,13,13,2,22,0,256
105,25602742,5045,12,0,0,1,11,1,3,3,0,13,13,2,22,0,256
106,25402738,5096,12,0,0,1,11,1,3,3,0,13,13,2,22,0,254
107,25402734,4905,12,0,0,1,11,1,3,3,0,13,13,2,22,0,254
108,25302778,5163,12,0,0,1,11,1,3,3,0,14,13,2,22,0,253
109,25302778,4995,12,0,0,1,11,1,3,3,0,14,13,2,22,0,253
110,25302776,5050,12,0,0,1,11,1,3,3,0,14,13,2,22,0,253
111,25202778,5101,12,0,0,1,11,1,3,3,0,14,13,2,22,0,252
112,25202776,5121,12,0,0,1,11,1,3,3,0,14,13,2,22,0,252
113,25202774,5145,12,0,0,1,11,1,3,3,0,14,13,2,22,0,252
114,25102782,5230,12,0,0,1,11,1,3,3,0,14,13,2,22,0,251
115,2.510274E+07,4993,12,0,0,1,11,1,3,3,0,13,13,2,22,0,251
116,25102736,5129,12,0,0,1,11,1,3,3,0,14,14,2,20,0,251
117,2.500277E+07,5063,12,0,0,1,11,1,3,3,0,14,14,2,21,0,250
118,2.490277E+07,4816,12,0,0,1,11,1,3,3,0,14,13,2,22,0,249
119,24702772,4989,12,0,0,1,11,1,3,3,0,14,13,2,22,0,247
120,24702772,4738,12,0,0,1,11,1,3,3,0,14,13,2,22,0,247
121,24702772,4490,12,0,0,1,11,1,3,3,0,14,13,2,22,0,247
122,24702768,4570,12,0,0,1,11,1,3,3,0,14,13,2,22,0,247
123,24602772,4641,12,0,0,1,11,1,3,3,0,14,13,2,22,0,246
124,24502772,4471,12,0,0,1,11,1,3,3,0,14,13,2,22,0,245
125,2.450277E+07,4554,12,0,0,1,11,1,3,3,0,14,13,2,22,0,245
126,2.450277E+07,4518,12,0,0,1,11,1,3,3,0,14,13,2,22,0,245
127,24402778,4300,12,0,0,1,11,1,3,3,0,14,13,2,22,0,244
128,2.430277E+07,4597,12,0,0,1,11,1,3,3,0,14,13,2,22,0,243
129,24302732,4564,12,0,0,1,11,1,3,3,0,13,13,2,22,0,243
130,24102736,4406,12,0,0,1,11,1,3,3,0,13,13,2,22,0,241
131,24102732,4532,12,0,0,1,11,1,3,3,0,13,13,2,22,0,241
132,24002732,4530,12,0,0,1,11,1,3,3,0,13,13,2,22,0,240
133,24002732,4453,12,0,0,1,11,1,3,3,0,13,13,2,22,0,240
134,24002728,4586,12,0,0,1,11,1,3,3,0,13,12,2,23,0,240
135,24002728,4694,12,0,0,1,11,1,3,3,0,13,12,2,23,0,240
136,23902732,4672,12,0,0,1,11,1,3,3,0,13,13,2,22,0,239
137,23802734,4758,12,0,0,1,11,1,3,3,0,13,13,2,22,0,238
138,23702768,4861,12,0,0,1,11,1,3,3,0,13,13,3,22,0,237
139,23602768,4764,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
140,23602768,4812,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
141,23602764,4816,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
142,23602764,4669,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
143,23602764,4641,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
144,23602762,4496,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
145,23602762,4235,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
146,23602762,4186,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
147,23602762,4291,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
148,2.360276E+07,4276,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
149,23602756,4141,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
150,23602756,4283,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
151,23602754,4221,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
152,23602748,4130,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
153,23602748,4320,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
154,23602748,4290,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
155,23602746,4245,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
156,23602746,4038,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
157,23602744,4237,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
158,23602744,4256,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
159,23602744,4137,12,0,0,1,11,1,3,3,0,13,13,3,22,0,236
160,23502786,4172,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
161,23502786,4271,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
162,23502784,4222,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
163,23502782,4055,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
164,2.350278E+07,4332,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
165,23502776,4329,12,0,0,1,11,1,3,3,0,13,12,3,24,0,235
166,23402778,4412,12,0,0,1,11,1,3,3,0,13,12,3,24,0,234
167,23402778,4519,12,0,0,1,11,1,3,3,0,13,12,3,24,0,234
168,23402778,4404,12,0,0,1,11,1,3,3,0,13,12,3,24,0,234
169,23402776,4429,12,0,0,1,11,1,3,3,0,13,12,3,24,0,234
170,23302776,4148,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
171,23302776,4394,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
172,23302774,4378,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
173,23302774,4239,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
174,23302774,4295,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
175,23302772,4355,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
176,2.330277E+07,4374,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
177,23302768,4151,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
178,23302764,4388,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
179,23302764,4414,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
180,23302764,4278,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
181,23302764,4252,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
182,23302764,4407,12,0,0,1,11,1,3,3,0,13,12,3,24,0,233
183,2.330273E+07,4338,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
184,23302728,4257,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
185,23302728,4478,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
186,23302722,4360,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
187,23302722,4277,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
188,2.330272E+07,4300,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
189,2.330272E+07,4413,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
190,23302718,4356,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
191,23302718,4181,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
192,23302718,4388,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
193,23302718,4389,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
194,23302718,4282,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
195,23302718,4328,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
196,23302716,4404,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
197,23302716,4366,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
198,23302714,4176,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
199,23302714,4479,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
200,23302714,4380,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
201,2.330271E+07,4288,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
202,2.330271E+07,4250,12,0,0,1,11,1,3,3,0,13,13,3,22,0,233
203,23302676,4396,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
204,23302668,4395,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
205,23302668,4192,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
206,23302666,4378,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
207,23302666,4391,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
208,23302664,4240,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
209,23302664,4296,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
210,23302664,4475,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
211,23302664,4340,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
212,23302664,4183,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
213,23302664,4371,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
214,23302664,4382,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
215,23302664,4294,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
216,23302662,4281,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
217,23302662,4409,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
218,23302662,4345,12,0,0,1,11,1,3,3,0,12,13,3,22,0,233
219,23302624,4254,12,0,0,1,11,1,3,3,0,11,13,3,22,0,233
220,23202704,4403,12,0,0,1,11,1,3,3,0,12,14,3,22,0,232
221,23202668,4379,12,0,0,1,11,1,3,3,0,11,14,3,22,0,232
222,23202662,4200,12,0,0,1,11,1,3,3,0,12,13,3,22,0,232
223,23102664,4403,12,0,0,1,11,1,3,3,0,11,14,3,22,0,231
224,23102664,4418,12,0,0,1,11,1,3,3,0,11,14,3,22,0,231
225,23102664,4352,12,0,0,1,11,1,3,3,0,11,14,3,22,0,231
226,2.310266E+07,4273,12,0,0,1,11,1,3,3,0,11,14,3,22,0,231
227,2.310262E+07,4384,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
228,2.310262E+07,4367,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
229,2.310262E+07,4155,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
230,23102618,4443,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
231,23102618,4403,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
232,23102618,4281,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
233,23102616,4065,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
234,23102614,4290,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
235,23102614,4306,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
236,2.310261E+07,4174,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
237,2.310261E+07,4196,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
238,2.310261E+07,4330,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
239,23102608,4228,12,0,0,1,11,1,3,3,0,11,15,3,20,0,231
240,2.300261E+07,4077,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
241,23002608,4348,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
242,23002608,4300,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
243,23002608,4155,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
244,23002608,4199,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
245,23002606,4267,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
246,23002606,4445,12,0,0,1,11,1,3,3,0,11,15,3,20,0,230
247,22902608,4100,12,0,0,1,11,1,3,3,0,11,15,3,20,0,229
248,22902608,4257,12,0,0,1,11,1,3,3,0,11,15,3,20,0,229
249,22902608,4289,12,0,0,1,11,1,3,3,0,11,15,3,20,0,229
250,22902606,4140,12,0,0,1,11,1,3,3,0,11,15,3,20,0,229
251,22902606,4190,12,0,0,1,11,1,3,3,0,11,15,3,20,0,229
252,22802606,4316,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
253,22802606,4263,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
254,22802606,4105,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
255,22802606,4266,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
256,22802606,4275,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
257,22802606,4218,12,0,0,1,11,1,3,3,0,11,15,3,20,0,228
258,22802574,4242,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
259,22802574,4278,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
260,22802574,4284,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
261,22802574,4161,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
262,22802572,4358,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
263,22802572,4301,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
264,22802572,4150,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
265,22802572,4235,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
266,2.280257E+07,4286,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
267,2.280257E+07,4248,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
268,22802568,4170,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
269,22802568,4320,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
270,22802566,4322,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
271,22802566,4108,12,0,0,0,11,1,3,3,0,11,15,3,20,0,228
272,22702572,4242,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
273,22702572,4340,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
274,2.270257E+07,4214,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
275,2.270257E+07,4172,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
276,22702568,4259,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
277,22702568,4366,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
278,22702568,4139,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
279,22702566,4239,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
280,22702566,4283,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
281,22702566,4215,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
282,22702566,4175,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
283,22702566,4278,12,0,0,0,11,1,3,3,0,11,15,3,20,0,227
284,22702532,4322,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
285,22702532,4117,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
286,22702532,4319,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
287,22702528,4365,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
288,22702528,4209,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
289,22702528,4211,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
290,22702524,4461,12,0,0,0,11,1,3,3,0,11,15,3,19,0,227
291,22702524,4414,12,0,0,0,11,1,3,3,0,11,15,3,19,0,227
292,22702522,4238,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
293,22702522,4488,12,0,0,0,11,1,3,3,0,11,14,3,20,0,227
294,2.270248E+07,4466,12,0,0,0,11,1,3,3,0,10,13,3,21,0,227
295,2.270248E+07,4174,12,0,0,0,11,1,3,3,0,10,13,3,21,0,227
296,2.270248E+07,4217,12,0,0,0,11,1,3,3,0,10,13,3,21,0,227
297,22702478,4264,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
298,22702478,4440,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
299,22702476,4525,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
300,22702476,4407,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
301,22702476,4558,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
302,22702474,4199,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
303,22702474,4358,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
304,22702474,4270,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
305,22702474,4214,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
306,22702474,4177,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
307,22702472,4288,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
308,22702472,4447,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
309,22702472,4084,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
310,22702472,4313,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
311,22702472,4295,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
312,22702472,4159,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
313,2.270247E+07,4239,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
314,2.270247E+07,4310,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
315,22702468,4265,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
316,22702466,4107,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
317,22702466,4326,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
318,22702462,4258,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
319,22702462,4237,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
320,22702462,4267,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
321,22702458,4267,12,0,0,0,11,1,3,3,0,10,14,3,20,0,227
322,22702422,4310,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
323,22702418,4199,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
324,22702418,4377,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
325,22702416,4298,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
326,22702416,4210,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
327,22702416,4211,12,0,0,0,11,1,3,3,0,9,14,3,20,0,227
328,2.260241E+07,4331,12,0,0,0,11,1,3,3,0,9,14,3,20,0,226
329,2.260241E+07,4314,12,0,0,0,11,1,3,3,0,9,14,3,20,0,226
330,2.260241E+07,4093,12,0,0,0,11,1,3,3,0,9,14,3,20,0,226
331,2.260241E+07,4314,12,0,0,0,11,1,3,3,0,9,14,3,20,0,226
332,22502412,4293,12,0,0,0,11,1,3,3,0,9,14,3,20,0,225
333,22502412,4170,12,0,0,0,11,1,3,3,0,9,14,3,20,0,225
334,22502412,4278,12,0,0,0,11,1,3,3,0,9,14,3,20,0,225
335,22402414,4371,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
336,22402412,4384,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
337,22402412,4090,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
338,22402412,4306,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
339,22402412,4460,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
340,22402412,4279,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
341,2.240241E+07,4258,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
342,2.240241E+07,4310,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
343,2.240241E+07,4251,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
344,2.240241E+07,4083,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
345,22402408,4287,12,0,0,0,11,1,3,3,0,9,14,3,20,0,224
