Generation,Fitness,TimeTaken,BTB,BTB_TIME,CAN_SHARE_ROOM,DIFF_TIME,MEET_WITH,NHB,NHB_GTE,SAME_DAYS,SAME_INSTR,SAME_ROOM,SAME_START,SAME_TIME,SAME_STUDENTS,SPREAD,ROOM_CONFLICTS
28,16902728,5264,12,0,0,0,12,1,3,5,0,14,13,3,17,0,169
29,16502682,5150,12,0,0,0,12,1,3,5,0,13,13,3,17,0,165
30,16202674,5297,12,0,0,0,12,1,3,5,0,13,13,3,17,0,162
31,16002639,5297,12,0,0,0,12,1,3,5,0,13,14,3,15,0,160
32,15502723,5179,12,0,0,0,12,1,3,5,0,13,13,3,18,0,155
33,15102644,5021,12,0,0,0,12,1,3,5,0,13,14,3,15,0,151
34,14902682,5235,12,0,0,0,12,1,3,5,0,13,13,3,17,0,149
35,14402681,5203,12,0,0,0,12,1,3,5,0,13,14,3,16,0,144
36,14102636,5026,12,0,0,0,12,1,3,5,0,13,14,3,15,0,141
37,1.390264E+07,5292,12,0,0,0,12,1,3,5,0,13,14,3,15,0,139
38,13702634,5125,12,0,0,0,12,1,3,5,0,12,13,3,17,0,137
39,1.35026E+07,5121,12,0,0,0,12,1,3,5,0,13,14,3,14,0,135
40,13302611,5186,12,0,0,0,12,1,3,5,0,13,14,3,14,0,133
41,13102554,5069,12,0,0,0,12,1,3,5,0,12,14,3,14,0,131
42,12702558,5217,12,0,0,0,12,1,3,5,0,11,14,3,15,0,127
43,12702512,5573,12,0,0,0,12,1,3,5,0,12,13,3,14,0,127
44,12302508,5089,12,0,0,0,12,1,3,5,0,11,14,3,14,0,123
45,12302508,5072,12,0,0,0,12,1,3,5,0,11,14,3,14,0,123
46,11902506,5133,12,0,0,0,12,1,3,5,0,11,14,3,14,0,119
47,11602504,4997,12,0,0,0,12,1,3,5,0,11,14,3,14,0,116
48,11602504,5138,12,0,0,0,12,1,3,5,0,11,14,3,14,0,116
49,11502501,5113,12,0,0,0,12,1,3,5,0,11,14,3,14,0,115
50,1.12025E+07,4904,12,0,0,0,12,1,3,5,0,11,14,3,14,0,112
51,1.12025E+07,5176,12,0,0,0,12,1,3,5,0,11,14,3,14,0,112
52,10902509,5087,12,0,0,0,12,1,3,5,0,11,14,3,14,0,109
53,10702508,4992,12,0,0,0,12,1,3,5,0,11,14,3,14,0,107
54,10702507,5144,12,0,0,0,12,1,3,5,0,11,14,3,14,0,107
55,10602462,5078,12,0,0,0,12,1,3,4,0,11,14,3,14,0,106
56,10502546,5147,12,0,0,0,12,1,3,5,0,12,14,3,14,0,105
57,10402502,5261,12,0,0,0,12,1,3,4,0,12,14,3,14,0,104
58,10302464,4992,12,0,0,0,12,1,3,4,0,11,14,3,14,0,103
59,10302464,5171,12,0,0,0,12,1,3,4,0,11,14,3,14,0,103
60,10202464,5126,12,0,0,0,12,1,3,4,0,11,14,3,14,0,102
61,1.000247E+07,4950,12,0,0,0,12,1,3,4,0,11,14,3,14,0,100
62,10002464,5122,12,0,0,0,12,1,3,4,0,11,14,3,14,0,100
63,9902464,5181,12,0,0,0,12,1,3,4,0,11,14,3,14,0,99
64,9802423,4920,12,0,0,0,12,1,3,4,0,11,14,3,13,0,98
65,9702422,5212,12,0,0,0,12,1,3,4,0,11,14,3,13,0,97
66,9602415,5089,12,0,0,0,12,1,3,4,0,11,14,3,13,0,96
67,9502417,4965,12,0,0,0,12,1,3,4,0,11,14,3,13,0,95
68,9302411,5259,12,0,0,0,12,1,3,4,0,11,14,3,13,0,93
69,9202460,5174,12,0,0,0,12,1,3,4,0,12,14,3,13,0,92
70,9102459,5000,12,0,0,0,12,1,3,4,0,12,14,3,13,0,91
71,9102447,5177,12,0,0,0,12,1,3,4,0,12,14,3,13,0,91
72,9102447,5017,12,0,0,0,12,1,3,4,0,12,14,3,13,0,91
73,9002450,5097,12,0,0,0,12,1,3,4,0,12,14,3,13,0,90
74,8902450,5160,12,0,0,0,12,1,3,4,0,12,14,3,13,0,89
75,8802449,4992,12,0,0,0,12,1,3,4,0,12,14,3,13,0,88
76,8802449,5267,12,0,0,0,12,1,3,4,0,12,14,3,13,0,88
77,8702444,5218,12,0,0,0,12,1,3,4,0,12,14,3,13,0,87
78,8602458,4975,12,0,0,0,12,1,3,4,0,12,14,3,13,0,86
79,8402449,5258,12,0,0,0,12,1,3,4,0,12,14,3,13,0,84
80,8402447,5153,12,0,0,0,12,1,3,4,0,12,14,3,13,0,84
81,8402447,5173,12,0,0,0,12,1,3,4,0,12,14,3,13,0,84
82,8302444,5324,12,0,0,0,12,1,3,4,0,12,14,3,13,0,83
83,8102447.5,5084,12,0,0,0,12,1,3,4,0,12,14,3,13,0,81
84,8102442.5,5067,12,0,0,0,12,1,3,4,0,12,14,3,13,0,81
85,8002448,5178,12,0,0,0,12,1,3,4,0,12,14,3,13,0,80
86,7902446,5103,12,0,0,0,12,1,3,4,0,12,14,3,13,0,79
87,7802445.5,5124,12,0,0,0,12,1,3,4,0,12,14,3,13,0,78
88,7802440,5211,12,0,0,0,12,1,3,4,0,12,14,3,13,0,78
89,7802440,4957,12,0,0,0,12,1,3,4,0,12,14,3,13,0,78
90,7702447,5117,12,0,0,0,12,1,3,4,0,12,14,3,13,0,77
91,7702405.5,5111,12,0,0,0,12,1,3,3,0,12,14,3,13,0,77
92,7602409.5,4970,12,0,0,0,12,1,3,3,0,12,14,3,13,0,76
93,7602363.5,5224,12,0,0,0,12,1,3,3,0,11,14,3,13,0,76
94,7502403.5,5301,12,0,0,0,12,1,3,3,0,12,14,3,13,0,75
95,7502400.5,5255,12,0,0,0,12,1,3,3,0,12,14,3,13,0,75
96,7402442,5186,12,0,0,0,12,1,3,4,0,12,14,3,13,0,74
97,7402400,5097,12,0,0,0,12,1,3,4,0,11,14,3,13,0,74
98,7302365,4964,12,0,0,0,12,1,3,3,0,11,14,3,13,0,73
99,7302364.5,5179,12,0,0,0,12,1,3,3,0,11,14,3,13,0,73
100,7302364.5,5030,12,0,0,0,12,1,3,3,0,11,14,3,13,0,73
101,7202402.5,7427,12,0,0,0,12,1,3,4,0,11,14,3,13,0,72
102,7202365,5043,12,0,0,0,12,1,3,3,0,11,14,3,13,0,72
103,7202364,4952,12,0,0,0,12,1,3,3,0,11,14,3,13,0,72
104,7202364,5499,12,0,0,0,12,1,3,3,0,11,14,3,13,0,72
105,7202359,5259,12,0,0,0,12,1,3,3,0,11,14,3,13,0,72
106,7202324.5,5324,12,0,0,0,12,1,3,3,0,11,14,2,13,0,72
107,7202323,5438,12,0,0,0,12,1,3,3,0,11,14,2,13,0,72
108,7102364,5209,12,0,0,0,12,1,3,3,0,11,14,3,13,0,71
109,7102364,5106,12,0,0,0,12,1,3,3,0,11,14,3,13,0,71
110,7002365.5,5222,12,0,0,0,12,1,3,3,0,11,14,3,13,0,70
111,7002323,5071,12,0,0,0,12,1,3,3,0,11,14,2,13,0,70
112,7002321.5,5099,12,0,0,0,12,1,3,3,0,11,14,2,13,0,70
113,6902323.5,5166,12,0,0,0,12,1,3,3,0,11,14,2,13,0,69
114,6902323,4961,12,0,0,0,12,1,3,3,0,11,14,2,13,0,69
115,6902321,5139,12,0,0,0,12,1,3,3,0,11,14,2,13,0,69
116,6802321,5137,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
117,6802321,4945,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
118,6802318.5,5136,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
119,6802317,5237,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
120,6802317,4986,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
121,6802317,5287,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
122,6802314,5036,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
123,6802313,5039,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
124,6802310.5,5140,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
125,6802306.5,5055,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
126,6802306.5,5050,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
127,6802305.5,5306,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
128,6802305.5,5017,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
129,6802305.5,5182,12,0,0,0,12,1,3,3,0,11,14,2,13,0,68
130,6802262,5143,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
131,6802262,4927,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
132,6802259.5,5243,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
133,6802257,5266,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
134,6802257,4875,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
135,6802257,5181,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
136,6802255,5146,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
137,6802255,4970,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
138,6802255,5279,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
139,6802254.5,5060,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
140,6802254.5,5026,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
141,6802253,5173,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
142,6802252.5,5078,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
143,6802252.5,5092,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
144,6802252,5177,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
145,6802252,5132,12,0,0,0,12,1,3,3,0,10,14,2,13,0,68
146,6702297,5193,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
147,6702296.5,5167,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
148,6702296.5,4988,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
149,6702294,5508,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
150,6702293.5,5071,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
151,6702293.5,4961,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
152,6702293.5,5144,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
153,6702293.5,5017,12,0,0,0,12,1,3,3,0,11,14,2,13,0,67
154,6602290.5,4984,12,0,0,0,12,1,3,3,0,11,14,2,13,0,66
155,6602290.5,5159,12,0,0,0,12,1,3,3,0,11,14,2,13,0,66
156,6602289.5,5015,12,0,0,0,12,1,3,3,0,11,14,2,13,0,66
157,6602283,5051,12,0,0,0,12,1,3,3,0,11,14,2,13,0,66
158,6502330,5560,12,0,0,0,12,1,3,3,0,11,13,2,15,0,65
159,6502327,5148,12,0,0,0,12,1,3,3,0,11,13,2,15,0,65
160,6502323,5094,12,0,0,0,12,1,3,3,0,12,14,2,13,0,65
161,6502283,5192,12,0,0,0,12,1,3,3,0,11,14,2,13,0,65
162,6502283,5017,12,0,0,0,12,1,3,3,0,11,14,2,13,0,65
163,6502283,5205,12,0,0,0,12,1,3,3,0,11,14,2,13,0,65
164,6402284.5,5385,12,0,0,0,12,1,3,3,0,11,14,2,13,0,64
165,6402283,5043,12,0,0,0,12,1,3,3,0,11,14,2,13,0,64
166,6302286.5,5546,12,0,0,0,12,1,3,3,0,11,14,2,13,0,63
167,6302286.5,5506,12,0,0,0,12,1,3,3,0,11,14,2,13,0,63
168,6202287,5060,12,0,0,0,12,1,3,3,0,11,14,2,13,0,62
169,6202287,5231,12,0,0,0,12,1,3,3,0,11,14,2,13,0,62
170,6102331.5,5191,12,0,0,0,12,1,3,3,0,11,13,2,15,0,61
171,6102331.5,5010,12,0,0,0,12,1,3,3,0,11,13,2,15,0,61
172,6102286.5,5136,12,0,0,0,12,1,3,3,0,11,14,2,13,0,61
173,6102286,5169,12,0,0,0,12,1,3,3,0,11,14,2,13,0,61
174,6002287,5285,12,0,0,0,12,1,3,3,0,11,14,2,13,0,60
175,6002287,5665,12,0,0,0,12,1,3,3,0,11,14,2,13,0,60
176,6002287,5078,12,0,0,0,12,1,3,3,0,11,14,2,13,0,60
177,5902367.5,5166,12,0,0,1,12,1,3,3,0,11,13,2,15,0,59
178,5902283.5,5053,12,0,0,0,12,1,3,3,0,11,14,2,13,0,59
179,5902283.5,5004,12,0,0,0,12,1,3,3,0,11,14,2,13,0,59
180,5902280.5,5130,12,0,0,0,12,1,3,3,0,11,14,2,13,0,59
181,5902280,5344,12,0,0,0,12,1,3,3,0,11,14,2,13,0,59
182,5902278.5,5012,12,0,0,0,12,1,3,3,0,11,14,2,13,0,59
183,5802280,5181,12,0,0,0,12,1,3,3,0,11,14,2,13,0,58
184,5802280,5423,12,0,0,0,12,1,3,3,0,11,14,2,13,0,58
185,5802280,4959,12,0,0,0,12,1,3,3,0,11,14,2,13,0,58
186,5702282,5359,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
187,5702281.5,5515,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
188,5702281.5,5857,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
189,5702281.5,5784,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
190,5702277.5,5425,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
191,5702277.5,5679,12,0,0,0,12,1,3,3,0,11,14,2,13,0,57
192,5602281.5,5269,12,0,0,0,12,1,3,3,0,11,14,2,13,0,56
193,5602280,5115,12,0,0,0,12,1,3,3,0,11,14,2,13,0,56
194,5502285,5198,12,0,0,0,12,1,3,3,0,11,14,2,13,0,55
195,5502282,5521,12,0,0,0,12,1,3,3,0,11,14,2,13,0,55
196,5402286,5122,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
197,5402286,5200,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
198,5402286,5264,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
199,5402281.5,4930,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
200,5402280.5,5265,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
201,5402280.5,5185,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
202,5402280.5,5027,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
203,5402280.5,5021,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
204,5402280.5,4974,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
205,5402280.5,5277,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
206,5402279.5,5105,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
207,5402279,4847,12,0,0,0,12,1,3,3,0,11,14,2,13,0,54
208,5302280,5070,12,0,0,0,12,1,3,3,0,11,14,2,13,0,53
209,5302280,5120,12,0,0,0,12,1,3,3,0,11,14,2,13,0,53
210,5302280,4792,12,0,0,0,12,1,3,3,0,11,14,2,13,0,53
211,5302280,5038,12,0,0,0,12,1,3,3,0,11,14,2,13,0,53
212,5302279,5034,12,0,0,0,12,1,3,3,0,11,14,2,13,0,53
213,5202280,4818,12,0,0,0,12,1,3,3,0,11,14,2,13,0,52
214,5202280,4968,12,0,0,0,12,1,3,3,0,11,14,2,13,0,52
215,5202280,5227,12,0,0,0,12,1,3,3,0,11,14,2,13,0,52
216,5102280.5,5053,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
217,5102280,4948,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
218,5102278,5123,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
219,5102278,4995,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
220,5102278,5499,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
221,5102274,5492,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
222,5102274,5135,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
223,5102274,5409,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
224,5102274,5229,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
225,5102274,5320,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
226,5102274,5190,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
227,5102274,4993,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
228,5102271,4857,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
229,5102271,5513,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
230,5102270.5,5235,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
231,5102270.5,5068,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
232,5102270.5,5338,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
233,5102268.5,4966,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
234,5102268.5,5209,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
235,5102268,5261,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
236,5102268,4878,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
237,5102268,5026,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
238,5102265.5,5524,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
239,5102265,5226,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
240,5102265,5292,12,0,0,0,12,1,3,3,0,11,14,2,13,0,51
241,5002272,5215,12,0,0,0,12,1,3,3,0,11,14,2,13,0,50
242,4902267,4938,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
243,4902267,5153,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
244,4902265.5,5213,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
245,4902264,5041,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
246,4902264,5288,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
247,4902264,5386,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
248,4902263.5,5116,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
249,4902263.5,5052,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
250,4902263,5335,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
251,4902263,5226,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
252,4902261,5256,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
253,4902261,5289,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
254,4902260.5,4944,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
255,4902260.5,4919,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
256,4902260.5,5030,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
257,4902260.5,4841,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
258,4902260.5,4903,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
259,4902259.5,5034,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
260,4902259.5,4823,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
261,4902259.5,4913,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
262,4902259,4898,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
263,4902259,4717,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
264,4902259,4919,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
265,4902258.5,4848,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
266,4902258.5,4932,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
267,4902255,5073,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
268,4902255,5058,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
269,4902255,4920,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
270,4902254,5011,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
271,4902254,4869,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
272,4902254,5033,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
273,4902253.5,5241,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
274,4902253.5,4859,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
275,4902253.5,4887,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
276,4902253,5060,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
277,4902253,4850,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
278,4902253,5077,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
279,4902253,5175,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
280,4902253,4904,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
281,4902251.5,5115,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
282,4902250.5,4982,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
283,4902250,4890,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
284,4902250,5073,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
285,4902250,4854,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
286,4902250,4957,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
287,4902249.5,5074,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
288,4902249.5,5239,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
289,4902249.5,5062,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
290,4902249.5,5084,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
291,4902249.5,4873,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
292,4902249.5,5217,12,0,0,0,12,1,3,3,0,11,14,2,13,0,49
293,4802289.5,5085,12,0,0,0,12,1,3,3,0,12,14,2,13,0,48
294,4802249.5,4874,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
295,4802249.5,4966,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
296,4802248.5,5142,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
297,4802248.5,4887,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
298,4802248.5,5025,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
299,4802248.5,5054,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
300,4802248.5,4795,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
301,4802248.5,4887,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
302,4802248,5188,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
303,4802247.5,4904,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
304,4802247.5,5072,12,0,0,0,12,1,3,3,0,11,14,2,13,0,48
305,4802208.5,4944,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
306,4802208,4842,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
307,4802207.5,5092,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
308,4802207.5,4968,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
309,4802207.5,4864,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
310,4802207,5107,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
311,4802207,4933,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
312,4802207,5070,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
313,4802207,4993,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
314,4802207,4868,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
315,4802207,5095,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
316,4802204,4919,12,0,0,0,12,1,3,3,0,10,14,2,13,0,48
317,4802203.5,4738,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
318,4802203.5,4896,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
319,4802203.5,4940,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
320,4802203.5,4752,12,0,0,0,12,1,3,3,0,10,13,2,14,0,48
321,4702203.5,4949,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
322,4702203.5,4916,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
323,4702203.5,4787,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
324,4702203,4990,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
325,4702203,5059,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
326,4702203,4936,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
327,4702199,4983,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
328,4702199,5044,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
329,4702199,4886,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
330,4702199,4996,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
331,4702199,4762,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
332,4702199,4910,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
333,4702198.5,5050,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
334,4702198.5,4808,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
335,4702198,5016,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
336,4702194.5,5049,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
337,4702194,4881,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
338,4702194,5268,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
339,4702191,5177,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
340,4702189,4985,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
341,4702189,5175,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
342,4702188.5,5012,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
343,4702188,5010,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
344,4702188,5062,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
345,4702188,4817,12,0,0,0,12,1,3,3,0,10,13,2,14,0,47
